Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence
3148_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.91559952
3180_HI_S3_S_1,S,This is a big bus.,True,this is a big big boss,0.86959505
3181_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92940682
3191_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.92995489
3228_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89291036
3234_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.81525767
3237_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.80720377
3239_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.91464919
3246_HI_S3_S_1,S,This is a big bus.,True,this is a big box,0.92995489
3250_HI_S3_S_1,S,This is a big bus.,True,this is a big this is a bigger,0.83985096
3268_HI_S3_S_1,S,This is a big bus.,True,Bigg Boss,0.26600504
3284_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92096633
3288_HI_S3_S_1,S,This is a big bus.,True,Desh age Bigg Boss,0.65180111
3296_HI_S3_S_1,S,This is a big bus.,True,,
3297_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.85166395
3313_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89180195
3329_HI_S3_S_1,S,This is a big bus.,True,this is us,0.66389018
3330_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90220451
3355_HI_S3_S_1,S,This is a big bus.,True,big big,0.63805574
3399_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92995489
3408_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.91904336
3416_HI_S3_S_1,S,This is a big bus.,True,this is our Big Boss,0.78187919
3426_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92995489
3429_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.81700963
3438_HI_S3_S_1,S,This is a big bus.,True,desi big Ram,0.52707255
3482_HI_S3_S_1,S,This is a big bus.,True,this is a bag,0.86472243
3516_HI_S3_S_1,S,This is a big bus.,True,this is a business,0.72679502
3547_HI_S3_S_1,S,This is a big bus.,True,this in a b i g big bus,0.86366272
3558_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.6981613
3560_HI_S3_S_1,S,This is a big bus.,True,this is a bag,0.82959843
3561_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.83182162
3563_HI_S3_S_1,S,This is a big bus.,True,Bigg Boss,0.7165553
3598_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.91112691
3605_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.81712037
3619_HI_S3_S_1,S,This is a big bus.,True,this in a big,0.83362836
3661_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.63784242
3768_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.84811896
3777_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.77841187
3787_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.83812368
3789_HI_S3_S_1,S,This is a big bus.,True,,
3794_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92363757
3807_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.78803396
3815_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.79993862
3826_HI_S3_S_1,S,This is a big bus.,True,desi bus,0.73444158
3836_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89563429
3849_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.90667182
3917_HI_S3_S_1,S,This is a big bus.,True,this is a bag of,0.85366642
3968_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88960445
4003_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.80406296
4070_HI_S3_S_1,S,This is a big bus.,True,Bigg Boss,0.4812026
4093_HI_S3_S_1,S,This is a big bus.,True,this is a pet,0.78180903
4107_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92995489
4181_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.91479224
4217_HI_S3_S_1,S,This is a big bus.,True,this is a big big bus,0.87225288
4226_HI_S3_S_1,S,This is a big bus.,True,desi is a baby bus,0.77164215
4283_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89943278
4299_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90713322
4300_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.87265664
4308_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.9264757
4358_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89110976
4371_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88360518
4391_HI_S3_S_1,S,This is a big bus.,True,this is a bus,0.92995489
4412_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.85561675
4418_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88506871
4420_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.80609673
4423_HI_S3_S_1,S,This is a big bus.,True,this is a,0.80262858
4431_HI_S3_S_1,S,This is a big bus.,True,big big bus Badi,0.60158551
4494_HI_S3_S_1,S,This is a big bus.,True,this is a,0.73947686
4516_HI_S3_S_1,S,This is a big bus.,True,this is a big big,0.81935996
4527_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90823185
4535_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.62705916
4558_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.83121979
4559_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.8857196
4562_HI_S3_S_1,S,This is a big bus.,True,this is a big house,0.90198505
4568_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.74622291
4595_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.72456187
4639_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.92995489
4658_HI_S3_S_1,S,This is a big bus.,True,this is a bag bag bus,0.80648851
4685_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89533728
4695_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.8370322
4705_HI_S3_S_1,S,This is a big bus.,True,bag,0.83352327
4712_HI_S3_S_1,S,This is a big bus.,True,this is,0.89377505
4736_HI_S3_S_1,S,This is a big bus.,True,desi is a big bag,0.65419883
4742_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88119459
4753_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.60031503
4760_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.8908065
4787_HI_S3_S_1,S,This is a big bus.,True,,
4816_HI_S3_S_1,S,This is a big bus.,True,this is a big bahut badi baat hai,0.84041226
4820_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.92874366
4823_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.80984986
4831_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90551949
4862_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.84196508
4883_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.8088066
4907_HI_S3_S_1,S,This is a big bus.,True,this is a Big Boss Big,0.89114505
4912_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.89633626
4942_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.88193691
4946_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90664446
4952_HI_S3_S_1,S,This is a big bus.,True,this is a bag bus,0.87755883
4972_HI_S3_S_1,S,This is a big bus.,True,this is a big,0.86844122
4974_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.77171952
4984_HI_S3_S_1,S,This is a big bus.,True,CJ big bus,0.60544395
5003_HI_S3_S_1,S,This is a big bus.,True,this is a big bag,0.92995489
5012_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.83567142
5014_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.83563614
5019_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.69308329
5028_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.85125417
5070_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88712609
5093_HI_S3_S_1,S,This is a big bus.,True,this is a big bag,0.771483
5097_HI_S3_S_1,S,This is a big bus.,True,this is a Big Boss Big Boss,0.63973778
5100_HI_S3_S_1,S,This is a big bus.,True,this is a bag big bus,0.64126796
5133_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.82031071
5134_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.80651081
5154_HI_S3_S_1,S,This is a big bus.,True,this is a big boss,0.81229317
5162_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.88852614
5208_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90332013
5234_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.85521048
5260_HI_S3_S_1,S,This is a big bus.,True,this is a big bus bus badi hai,0.92050004
5281_HI_S3_S_1,S,This is a big bus.,True,this is a big bus,0.90803945
1597_HI_S3_S_1,S,This is a big bus.,False,,
1677_HI_S3_S_1,S,This is a big bus.,False,this is a big,0.85629404
1731_HI_S3_S_1,S,This is a big bus.,False,this is a big this,0.92731458
2127_HI_S3_S_1,S,This is a big bus.,False,big,0.74138933
2144_HI_S3_S_1,S,This is a big bus.,False,this is a dial,0.78893483
2451_HI_S3_S_1,S,This is a big bus.,False,,
2459_HI_S3_S_1,S,This is a big bus.,False,this this this,0.77725095
2596_HI_S3_S_1,S,This is a big bus.,False,this is a big bus,0.83603287
2634_HI_S3_S_1,S,This is a big bus.,False,this is a big news,0.809861
2763_HI_S3_S_1,S,This is a big bus.,False,this is a bag,0.84726441
2865_HI_S3_S_1,S,This is a big bus.,False,age,0.69646746
2940_HI_S3_S_1,S,This is a big bus.,False,,
2941_HI_S3_S_1,S,This is a big bus.,False,this is a big boss,0.7987265
3067_HI_S3_S_1,S,This is a big bus.,False,diet is a big Mouse,0.73987871
3127_HI_S3_S_1,S,This is a big bus.,False,this is a bag,0.60812747
3337_HI_S3_S_1,S,This is a big bus.,False,this is a book,0.92995489
3441_HI_S3_S_1,S,This is a big bus.,False,,
3445_HI_S3_S_1,S,This is a big bus.,False,,
3567_HI_S3_S_1,S,This is a big bus.,False,this is a bag bus,0.90556318
3576_HI_S3_S_1,S,This is a big bus.,False,this is a bag bus,0.85967082
3773_HI_S3_S_1,S,This is a big bus.,False,this is a bag,0.92995489
3827_HI_S3_S_1,S,This is a big bus.,False,dishoom,0.61719429
3828_HI_S3_S_1,S,This is a big bus.,False,,
3857_HI_S3_S_1,S,This is a big bus.,False,this is Bigg Boss,0.69737875
3915_HI_S3_S_1,S,This is a big bus.,False,with is big,0.56811011
4008_HI_S3_S_1,S,This is a big bus.,False,,
4055_HI_S3_S_1,S,This is a big bus.,False,,
4110_HI_S3_S_1,S,This is a big bus.,False,this is a big,0.92427254
4162_HI_S3_S_1,S,This is a big bus.,False,,
4166_HI_S3_S_1,S,This is a big bus.,False,h i s i s a b i g b u s,0.8562817
4230_HI_S3_S_1,S,This is a big bus.,False,there is a big news,0.70236582
4275_HI_S3_S_1,S,This is a big bus.,False,bus bus bus,0.79139972
4407_HI_S3_S_1,S,This is a big bus.,False,this is a bag bus,0.92944896
4442_HI_S3_S_1,S,This is a big bus.,False,this is a dog,0.9286744
4483_HI_S3_S_1,S,This is a big bus.,False,this is dog,0.88126951
4585_HI_S3_S_1,S,This is a big bus.,False,,
4591_HI_S3_S_1,S,This is a big bus.,False,this is Bigg Boss,0.74270499
4612_HI_S3_S_1,S,This is a big bus.,False,the is a king,0.81597424
4615_HI_S3_S_1,S,This is a big bus.,False,,
4621_HI_S3_S_1,S,This is a big bus.,False,,
4640_HI_S3_S_1,S,This is a big bus.,False,,
4692_HI_S3_S_1,S,This is a big bus.,False,the dash a big bag bus,0.77447814
4694_HI_S3_S_1,S,This is a big bus.,False,,
4784_HI_S3_S_1,S,This is a big bus.,False,,
4817_HI_S3_S_1,S,This is a big bus.,False,this is a busy,0.53956783
4822_HI_S3_S_1,S,This is a big bus.,False,this is a bag big,0.84435672
4931_HI_S3_S_1,S,This is a big bus.,False,,
4960_HI_S3_S_1,S,This is a big bus.,False,this is Easy egg a bike,0.92995495
5053_HI_S3_S_1,S,This is a big bus.,False,this is a bag,0.91402686
5078_HI_S3_S_1,S,This is a big bus.,False,this is a bag bus,0.84466207
5082_HI_S3_S_1,S,This is a big bus.,False,HD image,0.51998836
5099_HI_S3_S_1,S,This is a big bus.,False,this is back,0.84438825
5116_HI_S3_S_1,S,This is a big bus.,False,this is a big well,0.77548546
5136_HI_S3_S_1,S,This is a big bus.,False,this is a bag,0.9129678
5149_HI_S3_S_1,S,This is a big bus.,False,this is a bag bus,0.87491667
5257_HI_S3_S_1,S,This is a big bus.,False,,
5279_HI_S3_S_1,S,This is a big bus.,False,,
1351_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1356_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1405_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1411_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1458_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1483_HI_S3_S_2,S,I like to sing.,True,right to sing,0.45145145
1521_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1548_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1558_HI_S3_S_2,S,I like to sing.,True,I like to science,0.81111258
1605_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.89867783
1638_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1671_HI_S3_S_2,S,I like to sing.,True,I love my little princess,0.48793402
1676_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1691_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1752_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1771_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1782_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92841119
1806_HI_S3_S_2,S,I like to sing.,True,I like to sign,0.8523348
1811_HI_S3_S_2,S,I like to sing.,True,I like to meaning,0.86614436
1822_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1896_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.91021025
1919_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
1948_HI_S3_S_2,S,I like to sing.,True,Mai likhi likhi 2,0.71921426
1988_HI_S3_S_2,S,I like to sing.,True,like I like to sing,0.92911518
2015_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.85964537
2025_HI_S3_S_2,S,I like to sing.,True,I love to sing,0.92995489
2032_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2038_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92485076
2046_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2053_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2060_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2064_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2076_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2105_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2138_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.77893746
2194_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.9255687
2232_HI_S3_S_2,S,I like to sing.,True,I like to see,0.76863497
2317_HI_S3_S_2,S,I like to sing.,True,I love to,0.72728842
2336_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2385_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2398_HI_S3_S_2,S,I like to sing.,True,I think dog,0.85766357
2458_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92495078
2464_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2480_HI_S3_S_2,S,I like to sing.,True,I,0.74844062
2499_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2537_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2542_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.89837426
2556_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2596_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2597_HI_S3_S_2,S,I like to sing.,True,I love to,0.74875736
2604_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2656_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2715_HI_S3_S_2,S,I like to sing.,True,I like to,0.86780816
2733_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2737_HI_S3_S_2,S,I like to sing.,True,I like to sing Mujhe gana pasand hai,0.92995495
2760_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2761_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2782_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2829_HI_S3_S_2,S,I like to sing.,True,like you,0.63341588
2854_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2860_HI_S3_S_2,S,I like to sing.,True,I like to see,0.83006287
2897_HI_S3_S_2,S,I like to sing.,True,I like to sing Mujhe gana pasand hai,0.92995495
2908_HI_S3_S_2,S,I like to sing.,True,I like to see,0.87996942
2923_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.88510209
2934_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
2940_HI_S3_S_2,S,I like to sing.,True,like to,0.83389217
2954_HI_S3_S_2,S,I like to sing.,True,I like to,0.75955111
3005_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3050_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3053_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3097_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3099_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.83372688
3106_HI_S3_S_2,S,I like to sing.,True,I like to singing,0.92995489
3128_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.91644889
3134_HI_S3_S_2,S,I like to sing.,True,I like to song,0.88087738
3148_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3181_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3191_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3228_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3237_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3239_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.91341799
3246_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.90627164
3250_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3284_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.92995489
3288_HI_S3_S_2,S,I like to sing.,True,I like to sing,0.91836452
3296_HI_S3_S_2,S,I like to sing.,True,I want to Hindi,0.74286574
