Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence,Distance
3547_HI_S3_S_0,S,Where is your house?,1.0,where is your house house,0.8274190999999999,0.944911182523068
3558_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3560_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3561_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3563_HI_S3_S_0,S,Where is your house?,1.0,where is your boss,0.78827256,0.8660254037844388
3567_HI_S3_S_0,S,Where is your house?,1.0,very easy your house,0.78187358,0.7071067811865476
3576_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.85822105,1.0
3605_HI_S3_S_0,S,Where is your house?,1.0,Divya is your house,0.92995489,0.8660254037844388
3619_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.85986918,1.0
3768_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3777_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3789_HI_S3_S_0,S,Where is your house?,1.0,your house,0.87990141,0.7071067811865476
3794_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3807_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3836_HI_S3_S_0,S,Where is your house?,1.0,where is your home,0.92224491,0.8660254037844388
3849_HI_S3_S_0,S,Where is your house?,1.0,there is your house,0.88145876,0.8660254037844388
3857_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
3917_HI_S3_S_0,S,Where is your house?,1.0,what is your house,0.92995489,0.8660254037844388
3968_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4003_HI_S3_S_0,S,Where is your house?,1.0,where is your house where is your house,0.92995495,1.0
4070_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4107_HI_S3_S_0,S,Where is your house?,1.0,where is your horse,0.91941196,0.8660254037844388
4110_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4181_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4217_HI_S3_S_0,S,Where is your house?,1.0,what is your house,0.92995489,0.8660254037844388
4226_HI_S3_S_0,S,Where is your house?,1.0,yoga house,0.92995483,0.5
4283_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92358416,1.0
4299_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4300_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4308_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.70339334,1.0
4358_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4371_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4418_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4420_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4423_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4431_HI_S3_S_0,S,Where is your house?,1.0,where is your house Tumhara Ghar kahan per hai,0.86741132,1.0
4516_HI_S3_S_0,S,Where is your house?,1.0,where is very very over house,0.75957537,0.8660254037844388
4527_HI_S3_S_0,S,Where is your house?,1.0,where is your home,0.92995489,0.8660254037844388
4535_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4558_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.87038743,1.0
4559_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4562_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4568_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4595_HI_S3_S_0,S,Where is your house?,1.0,where is she your house,0.75375986,1.0
4639_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4658_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4685_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4695_HI_S3_S_0,S,Where is your house?,1.0,hair is our house,0.76586998,0.7071067811865476
4705_HI_S3_S_0,S,Where is your house?,1.0,,,0.0
4712_HI_S3_S_0,S,Where is your house?,1.0,what is your,0.82760936,0.7071067811865476
4742_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4753_HI_S3_S_0,S,Where is your house?,1.0,where is our house,0.68559074,0.8660254037844388
4760_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4787_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4816_HI_S3_S_0,S,Where is your house?,1.0,where is your house now per Tumhara Ghar,0.80260122,1.0
4820_HI_S3_S_0,S,Where is your house?,1.0,where is new house your house,0.77815479,0.944911182523068
4823_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92972291,1.0
4831_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4862_HI_S3_S_0,S,Where is your house?,1.0,your is where is your house,0.92995495,0.9486832980505138
4883_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4907_HI_S3_S_0,S,Where is your house?,1.0,where is our house,0.66347134,0.8660254037844388
4912_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4942_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4946_HI_S3_S_0,S,Where is your house?,1.0,where is you where is our house,0.85833806,0.8333333333333333
4952_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4972_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4974_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
4984_HI_S3_S_0,S,Where is your house?,1.0,Meri,0.34778479,0.0
5003_HI_S3_S_0,S,Where is your house?,1.0,where is your home,0.72302711,0.8660254037844388
5012_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5014_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5019_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5053_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5070_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5078_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5093_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5133_HI_S3_S_0,S,Where is your house?,1.0,where is new house,0.88108075,0.8660254037844388
5134_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5149_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5154_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5234_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
5260_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.85306799,1.0
5281_HI_S3_S_0,S,Where is your house?,1.0,where is your house,0.92995489,1.0
1423_HI_S3_S_0,S,Where is your house?,0.0,all is your house,0.92995489,0.8660254037844388
1597_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
1627_HI_S3_S_0,S,Where is your house?,0.0,what is your health,0.92995489,0.7071067811865476
1677_HI_S3_S_0,S,Where is your house?,0.0,age,0.89338458,0.0
1821_HI_S3_S_0,S,Where is your house?,0.0,where is you,0.73433226,0.7071067811865476
2127_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
2144_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
2204_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
2451_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
2459_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
2783_HI_S3_S_0,S,Where is your house?,0.0,Nahin Aata,0.92886537,0.0
2865_HI_S3_S_0,S,Where is your house?,0.0,what is your,0.92995483,0.7071067811865476
2891_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
2940_HI_S3_S_0,S,Where is your house?,0.0,you,0.62917912,0.0
2950_HI_S3_S_0,S,Where is your house?,0.0,Nahin padh Payenge,0.85637635,0.0
3127_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
3441_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
3445_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
3598_HI_S3_S_0,S,Where is your house?,0.0,dhartichi aur house,0.70013303,0.5
3773_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
3787_HI_S3_S_0,S,Where is your house?,0.0,what what is is is,0.55162507,0.5
3815_HI_S3_S_0,S,Where is your house?,0.0,where is our house,0.90256369,0.8660254037844388
3826_HI_S3_S_0,S,Where is your house?,0.0,where is your home,0.92995489,0.8660254037844388
3827_HI_S3_S_0,S,Where is your house?,0.0,what what is your,0.90664387,0.7071067811865476
3828_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
3915_HI_S3_S_0,S,Where is your house?,0.0,our house,0.69739103,0.5
3975_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4008_HI_S3_S_0,S,Where is your house?,0.0,Nahin,0.66662288,0.0
4055_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4093_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4098_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4162_HI_S3_S_0,S,Where is your house?,0.0,Shabash bolo,0.81285763,0.0
4166_HI_S3_S_0,S,Where is your house?,0.0,w h e r e i s y o u r h o u s e,0.89356005,0.0
4230_HI_S3_S_0,S,Where is your house?,0.0,have your,0.84135646,0.5
4275_HI_S3_S_0,S,Where is your house?,0.0,are your horse,0.92902166,0.5
4391_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4407_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92495251,1.0
4412_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
4442_HI_S3_S_0,S,Where is your house?,0.0,where is your home,0.79285586,0.8660254037844388
4483_HI_S3_S_0,S,Where is your house?,0.0,this is your house,0.92995489,0.8660254037844388
4494_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4517_HI_S3_S_0,S,Where is your house?,0.0,very is your doing,0.91566676,0.7071067811865476
4585_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4591_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
4612_HI_S3_S_0,S,Where is your house?,0.0,the is near horse,0.78712738,0.5
4615_HI_S3_S_0,S,Where is your house?,0.0,w h e r e x y o u r over h o w s e x,0.91416675,0.0
4621_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4640_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4694_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4736_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4784_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
4817_HI_S3_S_0,S,Where is your house?,0.0,where is g y o u r,0.77761894,0.7071067811865476
4822_HI_S3_S_0,S,Where is your house?,0.0,there is your house,0.85608453,0.8660254037844388
4931_HI_S3_S_0,S,Where is your house?,0.0,where is your,0.92995483,0.8660254037844388
4960_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
4970_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
5028_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.88079613,1.0
5082_HI_S3_S_0,S,Where is your house?,0.0,w h e r y o u r h o u s e,0.81580365,0.0
5099_HI_S3_S_0,S,Where is your house?,0.0,very easy your house,0.92995489,0.7071067811865476
5100_HI_S3_S_0,S,Where is your house?,0.0,,,0.0
5116_HI_S3_S_0,S,Where is your house?,0.0,where is your hand,0.90881568,0.8660254037844388
5136_HI_S3_S_0,S,Where is your house?,0.0,very easy your house,0.79971296,0.7071067811865476
5162_HI_S3_S_0,S,Where is your house?,0.0,where is your house,0.92995489,1.0
5208_HI_S3_S_0,S,Where is your house?,0.0,very is your house,0.9196108000000001,0.8660254037844388
1351_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.86457711,1.0
1356_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.80249822,1.0
1405_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92223656,1.0
1408_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.80926931,1.0
1411_HI_S3_S_1,S,This is a big bus.,1.0,this is a big big bus,0.87263399,0.944911182523068
1458_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.90590179,1.0
1483_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.89213562,1.0
1521_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.76528239,0.8660254037844388
1548_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bass,0.8382529000000001,0.8660254037844388
1558_HI_S3_S_1,S,This is a big bus.,1.0,this is a big about,0.85478818,0.8660254037844388
1605_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.9086439000000001,1.0
1627_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.80623502,0.8660254037844388
1638_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.86610812,1.0
1649_HI_S3_S_1,S,This is a big bus.,1.0,this is a bigger bus,0.80607903,0.8660254037844388
1671_HI_S3_S_1,S,This is a big bus.,1.0,this is a big box,0.92995489,0.8660254037844388
1676_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.8661049000000001,1.0
1691_HI_S3_S_1,S,This is a big bus.,1.0,this is a back bus,0.86769408,0.8660254037844388
1710_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.8656556000000001,0.8660254037844388
1752_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.88855827,0.8660254037844388
1771_HI_S3_S_1,S,This is a big bus.,1.0,this is this is a big bus,0.74178088,0.9486832980505139
1782_HI_S3_S_1,S,This is a big bus.,1.0,this is a big house,0.92107999,0.8660254037844388
1806_HI_S3_S_1,S,This is a big bus.,1.0,this this is a dog big bus,0.79636592,0.9449111825230683
1811_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
1822_HI_S3_S_1,S,This is a big bus.,1.0,this is a big house,0.53764826,0.8660254037844388
1896_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.8081125,1.0
1919_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.75601786,0.8660254037844388
1948_HI_S3_S_1,S,This is a big bus.,1.0,this is a boy Boss,0.92241508,0.7071067811865476
1983_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.90083617,1.0
1988_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.85721505,1.0
2015_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.85119838,1.0
2025_HI_S3_S_1,S,This is a big bus.,1.0,this is a back this is a big bus,0.7317847,0.9486832980505139
2032_HI_S3_S_1,S,This is a big bus.,1.0,this is a big this is a big boss,0.87511635,0.8660254037844388
2038_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.81260669,0.8660254037844388
2046_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.8950549999999999,1.0
2053_HI_S3_S_1,S,This is a big bus.,1.0,this is a bug bus,0.82855147,0.8660254037844388
2060_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
2064_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.87303561,1.0
2105_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
2194_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92806041,1.0
2232_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.83916551,1.0
2317_HI_S3_S_1,S,This is a big bus.,1.0,this essay,0.69881201,0.5
2336_HI_S3_S_1,S,This is a big bus.,1.0,big,0.5957315,0.5
2339_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.80185354,0.8660254037844388
2385_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.90347493,1.0
2398_HI_S3_S_1,S,This is a big bus.,1.0,this is a bag,0.87008512,0.7071067811865476
2437_HI_S3_S_1,S,This is a big bus.,1.0,this is a bike bus,0.82502955,0.8660254037844388
2458_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92114592,1.0
2464_HI_S3_S_1,S,This is a big bus.,1.0,this is a bag Bigg Boss,0.81128126,0.7071067811865476
2468_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
2480_HI_S3_S_1,S,This is a big bus.,1.0,this is,0.92655271,0.7071067811865476
2494_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.90048838,1.0
2499_HI_S3_S_1,S,This is a big bus.,1.0,his his is a big bi bikes,0.61011887,0.7071067811865476
2537_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.87287074,1.0
2542_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.74658567,0.8660254037844388
2556_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.87030351,1.0
2597_HI_S3_S_1,S,This is a big bus.,1.0,decision,0.27591613,0.0
2604_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.90400714,1.0
2656_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.81827718,0.8660254037844388
2671_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.87052995,1.0
2715_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
2726_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.85511971,1.0
2733_HI_S3_S_1,S,This is a big bus.,1.0,this is a big big bag,0.92412835,0.8164965809277261
2737_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss buddy version,0.73961109,0.8660254037844388
2761_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.84052771,0.8660254037844388
2782_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.85483611,1.0
2829_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.86324197,0.8660254037844388
2854_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.91146052,1.0
2860_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.85356045,0.8660254037844388
2886_HI_S3_S_1,S,This is a big bus.,1.0,difference,0.5291068,0.0
2897_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus ek Badi bus hai,0.90340549,0.9449111825230682
2908_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.89935553,0.8660254037844388
2923_HI_S3_S_1,S,This is a big bus.,1.0,this is a bag bus,0.86631793,0.8660254037844388
2934_HI_S3_S_1,S,This is a big bus.,1.0,this this is a big bus,0.87345695,0.9449111825230683
2954_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.77332878,0.8660254037844388
3005_HI_S3_S_1,S,This is a big bus.,1.0,this is big bus,0.81244022,1.0
3050_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92113173,1.0
3053_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.76032239,1.0
3097_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.73781377,1.0
3099_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.87636507,1.0
3106_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.82385457,1.0
3134_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92995489,1.0
3148_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.91559952,1.0
3180_HI_S3_S_1,S,This is a big bus.,1.0,this is a big big boss,0.86959505,0.8164965809277261
3181_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.92940682,1.0
3191_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.92995489,0.8660254037844388
3228_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.89291036,1.0
3234_HI_S3_S_1,S,This is a big bus.,1.0,this is a big,0.81525767,0.8660254037844388
3237_HI_S3_S_1,S,This is a big bus.,1.0,this is a big boss,0.80720377,0.8660254037844388
3239_HI_S3_S_1,S,This is a big bus.,1.0,this is a big bus,0.91464919,1.0
3246_HI_S3_S_1,S,This is a big bus.,1.0,this is a big box,0.92995489,0.8660254037844388
3250_HI_S3_S_1,S,This is a big bus.,1.0,this is a big this is a bigger,0.83985096,0.8333333333333333
